dept,base,txt_path,meta_path,xml_path,txt_size,core_all,core_lead,climate_all,climate_lead,procedural,meta_hits,raw,score,score_norm,pct,tier
doi,04_12_2024_2024-07602,E:\2026_capstone\policy_data\doi_data\raw_text\04_12_2024_2024-07602.txt,E:\2026_capstone\policy_data\doi_data\meta\04_12_2024_2024-07602.json,E:\2026_capstone\policy_data\doi_data\xml\04_12_2024_2024-07602.xml,244636,34,0,15,0,0,0,22.133889407773406,0.9993755178509183,0.023053136178703287,0.4362745098039216,Tier3_drop
doi,11_08_2022_2022-23618,E:\2026_capstone\policy_data\doi_data\raw_text\11_08_2022_2022-23618.txt,E:\2026_capstone\policy_data\doi_data\meta\11_08_2022_2022-23618.json,E:\2026_capstone\policy_data\doi_data\xml\11_08_2022_2022-23618.xml,131807,31,0,25,0,1,0,22.07205060345004,0.9993625201468161,0.0229830549661714,0.4338235294117647,Tier3_drop
fema,11_15_2019_2019-24762,E:\2026_capstone\policy_data\fema_data\raw_text\11_15_2019_2019-24762.txt,E:\2026_capstone\policy_data\fema_data\meta\11_15_2019_2019-24762.json,E:\2026_capstone\policy_data\fema_data\xml\11_15_2019_2019-24762.xml,71638,25,0,32,0,0,0,21.885780109621233,0.9993217119818519,0.07376039175631371,0.8629032258064516,Tier1_keep
usda,02_26_2020_2020-03841,E:\2026_capstone\policy_data\usda_data\raw_text\02_26_2020_2020-03841.txt,E:\2026_capstone\policy_data\usda_data\meta\02_26_2020_2020-03841.json,E:\2026_capstone\policy_data\usda_data\xml\02_26_2020_2020-03841.xml,67513,30,0,19,0,0,0,21.823419292851515,0.9993074747529757,0.036084156659211566,0.8215613382899628,Tier2_review
doi,03_05_2024_2024-04278,E:\2026_capstone\policy_data\doi_data\raw_text\03_05_2024_2024-04278.txt,E:\2026_capstone\policy_data\doi_data\meta\03_05_2024_2024-04278.json,E:\2026_capstone\policy_data\doi_data\xml\03_05_2024_2024-04278.xml,113951,17,0,53,0,0,0,21.736244719216607,0.9992870705496854,0.022602489982745118,0.43137254901960786,Tier3_drop
doi,07_06_2022_2022-14291,E:\2026_capstone\policy_data\doi_data\raw_text\07_06_2022_2022-14291.txt,E:\2026_capstone\policy_data\doi_data\meta\07_06_2022_2022-14291.json,E:\2026_capstone\policy_data\doi_data\xml\07_06_2022_2022-14291.xml,114832,17,0,53,0,0,0,21.73004534764588,0.99928559684183,0.022595464305561253,0.42892156862745096,Tier3_drop
doi,03_31_2022_2022-06740,E:\2026_capstone\policy_data\doi_data\raw_text\03_31_2022_2022-06740.txt,E:\2026_capstone\policy_data\doi_data\meta\03_31_2022_2022-06740.json,E:\2026_capstone\policy_data\doi_data\xml\03_31_2022_2022-06740.xml,129924,17,0,53,0,0,0,21.630629159739065,0.999261543565155,0.022482797072259406,0.4264705882352941,Tier3_drop
doi,10_05_2022_2022-21579,E:\2026_capstone\policy_data\doi_data\raw_text\10_05_2022_2022-21579.txt,E:\2026_capstone\policy_data\doi_data\meta\10_05_2022_2022-21579.json,E:\2026_capstone\policy_data\doi_data\xml\10_05_2022_2022-21579.xml,113452,16,0,55,0,0,0,21.625530707635004,0.9992602884323308,0.0224770190545665,0.42401960784313725,Tier3_drop
doi,06_11_2020_2020-10861,E:\2026_capstone\policy_data\doi_data\raw_text\06_11_2020_2020-10861.txt,E:\2026_capstone\policy_data\doi_data\meta\06_11_2020_2020-10861.json,E:\2026_capstone\policy_data\doi_data\xml\06_11_2020_2020-10861.xml,152419,18,0,51,0,0,0,21.61659697676688,0.9992580839912463,0.022466894559138067,0.4215686274509804,Tier3_drop
doi,05_31_2022_2022-11537,E:\2026_capstone\policy_data\doi_data\raw_text\05_31_2022_2022-11537.txt,E:\2026_capstone\policy_data\doi_data\meta\05_31_2022_2022-11537.json,E:\2026_capstone\policy_data\doi_data\xml\05_31_2022_2022-11537.xml,117117,37,0,2,0,0,0,21.486165423283975,0.9992251416347415,0.02231907796532585,0.41911764705882354,Tier3_drop
usda,07_28_2010_2010-18473,E:\2026_capstone\policy_data\usda_data\raw_text\07_28_2010_2010-18473.txt,E:\2026_capstone\policy_data\usda_data\meta\07_28_2010_2010-18473.json,E:\2026_capstone\policy_data\usda_data\xml\07_28_2010_2010-18473.xml,38252,34,1,2,0,0,0,21.35096540575456,0.9991894514730981,0.03528548518200504,0.8178438661710037,Tier2_review
doi,08_05_2016_2016-18583,E:\2026_capstone\policy_data\doi_data\raw_text\08_05_2016_2016-18583.txt,E:\2026_capstone\policy_data\doi_data\meta\08_05_2016_2016-18583.json,E:\2026_capstone\policy_data\doi_data\xml\08_05_2016_2016-18583.xml,330050,29,0,25,0,0,0,21.349634506219427,0.9991890920987608,0.022164349032244603,0.4166666666666667,Tier3_drop
doi,01_13_2021_2020-28192,E:\2026_capstone\policy_data\doi_data\raw_text\01_13_2021_2020-28192.txt,E:\2026_capstone\policy_data\doi_data\meta\01_13_2021_2020-28192.json,E:\2026_capstone\policy_data\doi_data\xml\01_13_2021_2020-28192.xml,135837,16,0,54,0,0,0,21.256326843949562,0.9991634958994204,0.022058604521464704,0.41421568627450983,Tier3_drop
doi,08_31_2021_2021-18426,E:\2026_capstone\policy_data\doi_data\raw_text\08_31_2021_2021-18426.txt,E:\2026_capstone\policy_data\doi_data\meta\08_31_2021_2021-18426.json,E:\2026_capstone\policy_data\doi_data\xml\08_31_2021_2021-18426.xml,451095,36,0,8,0,0,0,21.223687404990123,0.9991543529408327,0.022021614617088854,0.4117647058823529,Tier3_drop
doi,09_17_2013_2013-22245,E:\2026_capstone\policy_data\doi_data\raw_text\09_17_2013_2013-22245.txt,E:\2026_capstone\policy_data\doi_data\meta\09_17_2013_2013-22245.json,E:\2026_capstone\policy_data\doi_data\xml\09_17_2013_2013-22245.xml,160507,28,0,29,0,1,0,21.126147786856023,0.9991264308028488,0.021911074078934358,0.40931372549019607,Tier3_drop
doi,02_06_2012_2012-2645,E:\2026_capstone\policy_data\doi_data\raw_text\02_06_2012_2012-2645.txt,E:\2026_capstone\policy_data\doi_data\meta\02_06_2012_2012-2645.json,E:\2026_capstone\policy_data\doi_data\xml\02_06_2012_2012-2645.xml,71587,36,0,1,0,0,0,21.07464270327559,0.9991113170113091,0.021852703954408692,0.4068627450980392,Tier3_drop
epa,10_05_2021_2021-21030,E:\2026_capstone\policy_data\epa_data\raw_text\10_05_2021_2021-21030.txt,E:\2026_capstone\policy_data\epa_data\meta\10_05_2021_2021-21030.json,E:\2026_capstone\policy_data\epa_data\xml\10_05_2021_2021-21030.xml,837084,16,0,59,0,0,0,20.98153065877823,0.9990833278237207,0.029496134493874997,0.5492957746478874,Tier3_drop
doi,08_12_2014_2014-18614,E:\2026_capstone\policy_data\doi_data\raw_text\08_12_2014_2014-18614.txt,E:\2026_capstone\policy_data\doi_data\meta\08_12_2014_2014-18614.json,E:\2026_capstone\policy_data\doi_data\xml\08_12_2014_2014-18614.xml,168634,23,0,41,0,1,0,20.976154422081418,0.999081685111922,0.02174108830721447,0.40441176470588236,Tier3_drop
doi,05_29_2025_2025-09692,E:\2026_capstone\policy_data\doi_data\raw_text\05_29_2025_2025-09692.txt,E:\2026_capstone\policy_data\doi_data\meta\05_29_2025_2025-09692.json,E:\2026_capstone\policy_data\doi_data\xml\05_29_2025_2025-09692.xml,157684,20,0,43,0,0,0,20.914880343600625,0.9990627537158384,0.02167164709204716,0.4019607843137255,Tier3_drop
doi,10_02_2013_2013-23401,E:\2026_capstone\policy_data\doi_data\raw_text\10_02_2013_2013-23401.txt,E:\2026_capstone\policy_data\doi_data\meta\10_02_2013_2013-23401.json,E:\2026_capstone\policy_data\doi_data\xml\10_02_2013_2013-23401.xml,307117,8,0,80,0,1,0,20.855523691693577,0.9990440430188896,0.021604378874574403,0.39950980392156865,Tier3_drop
